x-axis,value,Year,Transformation,Category
NLD,12102848.888888888,2008,Average,Company Country
NOR,6545400.0,2008,Average,Company Country
NPL,200000.0,2008,Average,Company Country
NZL,543000.0,2008,Average,Company Country
PAK,1012500.0,2008,Average,Company Country
PHL,52500.0,2008,Average,Company Country
POL,27617768.0,2008,Average,Company Country
PRT,4257000.0,2008,Average,Company Country
RUS,15671666.666666666,2008,Average,Company Country
SGP,8133886.153846154,2008,Average,Company Country
SLV,175000.0,2008,Average,Company Country
SVK,,2008,Average,Company Country
SVN,252040.0,2008,Average,Company Country
SWE,5530096.25,2008,Average,Company Country
TUR,4048000.0,2008,Average,Company Country
TWN,14331459.75,2008,Average,Company Country
UKR,200000.0,2008,Average,Company Country
USA,12735221.928465713,2008,Average,Company Country
VNM,3495000.0,2008,Average,Company Country
ZAF,253333.33333333334,2008,Average,Company Country
ARE,2067083.3333333333,2009,Average,Company Country
ARG,1102385.375,2009,Average,Company Country
AUS,7097978.588235294,2009,Average,Company Country
AUT,1637737.6666666667,2009,Average,Company Country
AZE,2000.0,2009,Average,Company Country
BEL,21322361.6,2009,Average,Company Country
BGR,,2009,Average,Company Country
BRA,6115853.636363637,2009,Average,Company Country
CAN,4929159.072727272,2009,Average,Company Country
CHE,22088678.388888888,2009,Average,Company Country
CHL,,2009,Average,Company Country
CHN,11246434.747126436,2009,Average,Company Country
CMR,4561.0,2009,Average,Company Country
COL,2200000.0,2009,Average,Company Country
CRI,350000.0,2009,Average,Company Country
CYM,9040000.0,2009,Average,Company Country
CYP,100000.0,2009,Average,Company Country
CZE,,2009,Average,Company Country
DEU,7412821.763157895,2009,Average,Company Country
DNK,10303339.42857143,2009,Average,Company Country
EGY,2000000.0,2009,Average,Company Country
ESP,2408792.9166666665,2009,Average,Company Country
EST,388993.5,2009,Average,Company Country
FIN,3013261.25,2009,Average,Company Country
FRA,6131914.936708861,2009,Average,Company Country
GBR,7536742.675531914,2009,Average,Company Country
GHA,150000.0,2009,Average,Company Country
HKG,5287647.4,2009,Average,Company Country
HUN,190000.0,2009,Average,Company Country
IND,5894807.090909091,2009,Average,Company Country
IRL,8001466.875,2009,Average,Company Country
ISL,960273.0,2009,Average,Company Country
ISR,6962735.9433962265,2009,Average,Company Country
ITA,1732907.0,2009,Average,Company Country
JOR,248178.33333333334,2009,Average,Company Country
JPN,5027499.533333333,2009,Average,Company Country
KEN,379148.0,2009,Average,Company Country
KHM,,2009,Average,Company Country
KOR,11591443.875,2009,Average,Company Country
KWT,14000000.0,2009,Average,Company Country
LTU,150000.0,2009,Average,Company Country
LUX,50000000.0,2009,Average,Company Country
LVA,148680.0,2009,Average,Company Country
MDA,14168.0,2009,Average,Company Country
MEX,20000.0,2009,Average,Company Country
MLT,429420.0,2009,Average,Company Country
MYS,2450257.8333333335,2009,Average,Company Country
NLD,30457766.0,2009,Average,Company Country
NOR,25166163.5,2009,Average,Company Country
NZL,6816325.0,2009,Average,Company Country
PAK,100000.0,2009,Average,Company Country
PHL,45533333.333333336,2009,Average,Company Country
POL,62500.0,2009,Average,Company Country
PRT,84549.0,2009,Average,Company Country
ROM,,2009,Average,Company Country
RUS,4012142.8571428573,2009,Average,Company Country
SGP,3454419.076923077,2009,Average,Company Country
SRB,2174716.0,2009,Average,Company Country
SVK,4500000.0,2009,Average,Company Country
SWE,4940003.666666667,2009,Average,Company Country
TAN,,2009,Average,Company Country
THA,4510000.0,2009,Average,Company Country
TUR,14764642.0,2009,Average,Company Country
TWN,17235148.333333332,2009,Average,Company Country
UGA,57500.0,2009,Average,Company Country
UKR,20000.0,2009,Average,Company Country
URY,580000.0,2009,Average,Company Country
USA,8958531.92638889,2009,Average,Company Country
VNM,1910254.5,2009,Average,Company Country
ZAF,1982304.5,2009,Average,Company Country
ARE,5660885.0,2010,Average,Company Country
ARG,4465500.0,2010,Average,Company Country
AUS,5602472.823529412,2010,Average,Company Country
AUT,1385948.9090909092,2010,Average,Company Country
BEL,6620639.928571428,2010,Average,Company Country
BGR,100000.0,2010,Average,Company Country
BLM,350000.0,2010,Average,Company Country
BLR,10000.0,2010,Average,Company Country
BRA,5360803.352941177,2010,Average,Company Country
CAN,3532385.536423841,2010,Average,Company Country
CHE,25442342.535714287,2010,Average,Company Country
CHL,493052.14285714284,2010,Average,Company Country
CHN,15979744.965034965,2010,Average,Company Country
COL,103750.0,2010,Average,Company Country
CYM,10834341.666666666,2010,Average,Company Country
CZE,100000000.0,2010,Average,Company Country
DEU,7604561.202898551,2010,Average,Company Country
DNK,3441390.75,2010,Average,Company Country
EGY,575000.0,2010,Average,Company Country
ESP,5480028.911764706,2010,Average,Company Country
EST,3024079.3333333335,2010,Average,Company Country
FIN,3808767.6363636362,2010,Average,Company Country
FRA,4418033.268656717,2010,Average,Company Country
GBR,6516638.678111588,2010,Average,Company Country
GHA,65000.0,2010,Average,Company Country
GIB,8500000.0,2010,Average,Company Country
GRC,2840242.5,2010,Average,Company Country
HKG,16737142.857142856,2010,Average,Company Country
HRV,,2010,Average,Company Country
HUN,909787.5,2010,Average,Company Country
IND,12108786.173076924,2010,Average,Company Country
IRL,3722133.3703703703,2010,Average,Company Country
ISL,4305890.5,2010,Average,Company Country
ISR,5949229.7049180325,2010,Average,Company Country
ITA,1743874.2,2010,Average,Company Country
JOR,3000000.0,2010,Average,Company Country
JPN,13326246.814814815,2010,Average,Company Country
KEN,750000.0,2010,Average,Company Country
KHM,,2010,Average,Company Country
KOR,2422505.466666667,2010,Average,Company Country
LAO,,2010,Average,Company Country
LBN,1100000.0,2010,Average,Company Country
LTU,114916.5,2010,Average,Company Country
LUX,14941258.0,2010,Average,Company Country
LVA,93407.0,2010,Average,Company Country
MDA,59008.0,2010,Average,Company Country
MEX,93905000.0,2010,Average,Company Country
MLT,11373300.0,2010,Average,Company Country
MYS,10000.0,2010,Average,Company Country
NGA,77566.66666666667,2010,Average,Company Country
NLD,57116600.26086956,2010,Average,Company Country
NOR,9416429.25,2010,Average,Company Country
NZL,3409110.4285714286,2010,Average,Company Country
PER,32570.0,2010,Average,Company Country
PHL,350000.0,2010,Average,Company Country
POL,3126500.0,2010,Average,Company Country
PRT,277650.8,2010,Average,Company Country
ROM,3189543.3333333335,2010,Average,Company Country
RUS,2727575.217391304,2010,Average,Company Country
SGP,6008768.592592592,2010,Average,Company Country
SLV,50000.0,2010,Average,Company Country
SOM,2000000.0,2010,Average,Company Country
SWE,4852132.1034482755,2010,Average,Company Country
THA,760287.0,2010,Average,Company Country
TUN,3920000.0,2010,Average,Company Country
TUR,2762620.6363636362,2010,Average,Company Country
TWN,43970673.333333336,2010,Average,Company Country
UKR,45000.0,2010,Average,Company Country
URY,20000.0,2010,Average,Company Country
USA,7877236.277332756,2010,Average,Company Country
VNM,5420000.0,2010,Average,Company Country
ZAF,,2010,Average,Company Country
ARE,154105.0,2011,Average,Company Country
ARG,674705.8518518518,2011,Average,Company Country
AUS,4185105.5142857144,2011,Average,Company Country
AUT,14531727.6,2011,Average,Company Country
BEL,4602307.333333333,2011,Average,Company Country
BGD,55565.333333333336,2011,Average,Company Country
BGR,2000000.0,2011,Average,Company Country
BHR,,2011,Average,Company Country
BLR,20000.0,2011,Average,Company Country
BRA,7586434.090909091,2011,Average,Company Country
CAN,4955239.855,2011,Average,Company Country
CHE,7887632.62962963,2011,Average,Company Country
CHL,81666.74285714286,2011,Average,Company Country
CHN,24349814.589595377,2011,Average,Company Country
COL,403799.85714285716,2011,Average,Company Country
CYM,2192416.0,2011,Average,Company Country
CYP,1526521.8,2011,Average,Company Country
CZE,578916.6666666666,2011,Average,Company Country
DEU,6311517.163934426,2011,Average,Company Country
DMA,100000.0,2011,Average,Company Country
DNK,20088871.466666665,2011,Average,Company Country
ECU,40000.0,2011,Average,Company Country
EGY,21189.0,2011,Average,Company Country
ESP,5796929.7764705885,2011,Average,Company Country
EST,73976.0,2011,Average,Company Country
FIN,4467542.689655173,2011,Average,Company Country
FRA,3802542.91,2011,Average,Company Country
GBR,6874016.149390244,2011,Average,Company Country
GIB,5214956.0,2011,Average,Company Country
GRC,422730.25,2011,Average,Company Country
HKG,4317903.777777778,2011,Average,Company Country
HRV,20000.0,2011,Average,Company Country
HUN,1850000.0,2011,Average,Company Country
IDN,1444000.0,2011,Average,Company Country
IND,7523073.410958904,2011,Average,Company Country
IRL,3987111.43902439,2011,Average,Company Country
ISL,1000000.0,2011,Average,Company Country
ISR,5873928.042105263,2011,Average,Company Country
ITA,1765626.2222222222,2011,Average,Company Country
JOR,2583000.0,2011,Average,Company Country
JPN,6308714.0,2011,Average,Company Country
KEN,70000.0,2011,Average,Company Country
KHM,,2011,Average,Company Country
KOR,3124113.3,2011,Average,Company Country
KWT,50000.0,2011,Average,Company Country
LAO,,2011,Average,Company Country
LBN,100000.0,2011,Average,Company Country
LIE,7500000.0,2011,Average,Company Country
LTU,150000.0,2011,Average,Company Country
LUX,233472.0,2011,Average,Company Country
LVA,269877.0,2011,Average,Company Country
MAR,,2011,Average,Company Country
MEX,7512360.2,2011,Average,Company Country
MYS,339046.0,2011,Average,Company Country
NGA,4000.0,2011,Average,Company Country
NLD,8216605.269230769,2011,Average,Company Country
NOR,4331153.0,2011,Average,Company Country
NPL,5000.0,2011,Average,Company Country
NZL,1857050.75,2011,Average,Company Country
PAK,42000.0,2011,Average,Company Country
PAN,126500.0,2011,Average,Company Country
PER,3372097.3333333335,2011,Average,Company Country
PHL,300000.0,2011,Average,Company Country
POL,316122.125,2011,Average,Company Country
PRT,416698.5714285714,2011,Average,Company Country
ROM,1834050.0,2011,Average,Company Country
RUS,7304637.5,2011,Average,Company Country
SGP,1830247.1463414633,2011,Average,Company Country
SRB,650000.0,2011,Average,Company Country
SVK,383940.0,2011,Average,Company Country
SWE,4366081.95,2011,Average,Company Country
SYC,35000.0,2011,Average,Company Country
THA,316666.6666666667,2011,Average,Company Country
TUR,6776786.5,2011,Average,Company Country
TWN,8666666.666666666,2011,Average,Company Country
UKR,5000.0,2011,Average,Company Country
URY,10000000.0,2011,Average,Company Country
USA,8312495.831842924,2011,Average,Company Country
VNM,3500000.0,2011,Average,Company Country
ZAF,3028571.4285714286,2011,Average,Company Country
ARE,6631900.0,2012,Average,Company Country
ARG,932161.1489361703,2012,Average,Company Country
AUS,2731133.9111111113,2012,Average,Company Country
AUT,1438439.2307692308,2012,Average,Company Country
BEL,3427133.576923077,2012,Average,Company Country
BGD,82537.33333333333,2012,Average,Company Country
BGR,84447.18181818182,2012,Average,Company Country
BHR,76269.0,2012,Average,Company Country
BRA,4800491.380952381,2012,Average,Company Country
CAN,4435567.844036697,2012,Average,Company Country
CHE,6450759.432432433,2012,Average,Company Country
CHL,171160.03488372092,2012,Average,Company Country
CHN,32095024.295454547,2012,Average,Company Country
COL,1930088.8666666667,2012,Average,Company Country
CYP,635016.5,2012,Average,Company Country
CZE,673454.7272727273,2012,Average,Company Country
DEU,9829604.554216867,2012,Average,Company Country
DNK,2421382.793103448,2012,Average,Company Country
DOM,38598.0,2012,Average,Company Country
ECU,43404.333333333336,2012,Average,Company Country
EGY,98500.0,2012,Average,Company Country
ESP,927193.4626865672,2012,Average,Company Country
EST,52456.22222222222,2012,Average,Company Country
FIN,1604857.435897436,2012,Average,Company Country
FRA,5513242.78,2012,Average,Company Country
GBR,3903194.1232876712,2012,Average,Company Country
GHA,,2012,Average,Company Country
GRC,197359.0,2012,Average,Company Country
GTM,110717.0,2012,Average,Company Country
HKG,2904152.1739130435,2012,Average,Company Country
HRV,52324.0,2012,Average,Company Country
HUN,489636.375,2012,Average,Company Country
IDN,6929000.0,2012,Average,Company Country
IND,7161348.0566037735,2012,Average,Company Country
IRL,1846111.4390243902,2012,Average,Company Country
ISL,10008000.0,2012,Average,Company Country
ISR,4564430.484848484,2012,Average,Company Country
ITA,2170488.9830508474,2012,Average,Company Country
JAM,32000.0,2012,Average,Company Country
JOR,3563333.3333333335,2012,Average,Company Country
JPN,6488816.121212121,2012,Average,Company Country
KEN,392500.0,2012,Average,Company Country
KOR,2054545.9607843137,2012,Average,Company Country
LBN,240600.0,2012,Average,Company Country
LKA,31500.0,2012,Average,Company Country
LTU,104628.33333333333,2012,Average,Company Country
LUX,2698959.25,2012,Average,Company Country
LVA,2516666.6666666665,2012,Average,Company Country
MDA,20224.0,2012,Average,Company Country
MEX,168190.57894736843,2012,Average,Company Country
MLT,385984.0,2012,Average,Company Country
MUS,35000.0,2012,Average,Company Country
MYS,208619.0,2012,Average,Company Country
NGA,3140000.0,2012,Average,Company Country
NIC,700000.0,2012,Average,Company Country
NLD,4329685.833333333,2012,Average,Company Country
NOR,1394271.9,2012,Average,Company Country
NZL,5551791.384615385,2012,Average,Company Country
PAK,175000.0,2012,Average,Company Country
PAN,2100000.0,2012,Average,Company Country
PER,64917.3125,2012,Average,Company Country
PHL,461666.6666666667,2012,Average,Company Country
POL,570355.0625,2012,Average,Company Country
PRT,520085.625,2012,Average,Company Country
ROM,690789.6666666666,2012,Average,Company Country
RUS,8230534.883870968,2012,Average,Company Country
RWA,,2012,Average,Company Country
SAU,0.0,2012,Average,Company Country
SGP,2212553.3658536584,2012,Average,Company Country
SVK,13058.0,2012,Average,Company Country
SVN,1059338.3333333333,2012,Average,Company Country
SWE,3576597.1818181816,2012,Average,Company Country
THA,645082.8,2012,Average,Company Country
TUR,4338016.625,2012,Average,Company Country
TWN,77797069.0,2012,Average,Company Country
UGA,,2012,Average,Company Country
UKR,105000.0,2012,Average,Company Country
URY,151250.0,2012,Average,Company Country
USA,7371395.1316829985,2012,Average,Company Country
VEN,50116.0,2012,Average,Company Country
VNM,,2012,Average,Company Country
ZAF,3804500.0,2012,Average,Company Country
ARE,1948545.4545454546,2013,Average,Company Country
ARG,444599.7,2013,Average,Company Country
AUS,7078900.05,2013,Average,Company Country
AUT,2707855.714285714,2013,Average,Company Country
AZE,105000.0,2013,Average,Company Country
BEL,5074950.388888889,2013,Average,Company Country
BGD,235650.0,2013,Average,Company Country
BGR,81438.15217391304,2013,Average,Company Country
BMU,526666000.0,2013,Average,Company Country
BRA,2239716.1274509802,2013,Average,Company Country
CAN,8313611.542613637,2013,Average,Company Country
CHE,6859804.173076923,2013,Average,Company Country
CHL,215059.31132075473,2013,Average,Company Country
CHN,19137572.774725273,2013,Average,Company Country
COL,1444513.8666666667,2013,Average,Company Country
CRI,260000.0,2013,Average,Company Country
CYM,900000.0,2013,Average,Company Country
CYP,329628.4,2013,Average,Company Country
CZE,965972.8333333334,2013,Average,Company Country
DEU,8723508.387931034,2013,Average,Company Country
DNK,2408051.2926829266,2013,Average,Company Country
DOM,250000.0,2013,Average,Company Country
DZA,378812.0,2013,Average,Company Country
ECU,63463.0,2013,Average,Company Country
EGY,27403000.0,2013,Average,Company Country
ESP,5001251.440414508,2013,Average,Company Country
EST,988717.4285714285,2013,Average,Company Country
FIN,4867297.12962963,2013,Average,Company Country
FRA,5015301.874015748,2013,Average,Company Country
GBR,3904024.282127031,2013,Average,Company Country
GHA,1200000.0,2013,Average,Company Country
GRC,573857.9375,2013,Average,Company Country
GTM,196533.33333333334,2013,Average,Company Country
HKG,27677600.0,2013,Average,Company Country
HRV,130000.0,2013,Average,Company Country
HUN,737390.3333333334,2013,Average,Company Country
IDN,3392700.0,2013,Average,Company Country
IND,10084147.117948718,2013,Average,Company Country
IRL,4404479.168539326,2013,Average,Company Country
ISL,1328741.3333333333,2013,Average,Company Country
ISR,8119486.658682635,2013,Average,Company Country
ITA,4765891.316326531,2013,Average,Company Country
JOR,,2013,Average,Company Country
JPN,4703243.927536231,2013,Average,Company Country
