funding_round_permalink,interval,funding_round,company_country_code,company_sector,time_since_first_investment,time_since_last_investment,company_age,avg_time_between_rounds,investor_country_code,investor_name
/funding-round/8d69cdc8983e0a0d6e26e3acf0bc14cf,"[ 791647 , 1300000 )",seed,USA,['Real Estate'],1.27,1.27,19.4,1.0,['USA'],"['China Rock Capital' 'i/o Ventures' 'Liquid2 Ventures' 'Soma Capital'
 'Y Combinator' 'Joe Montana' 'Josh Guttman' 'Kevin Hale' 'Kevin Moore']"
/funding-round/d4033e8b8622f8d70fe47ad103292374,"[ 791647 , 1300000 )",seed,USA,"['Consumer Discretionary', 'Communication Services']",16.9,16.9,28.5,1.0,['USA'],['PivotNorth Capital']
/funding-round/b6defd80868f3329e51a814b23812777,"[ 6000000 , 10000000 )",venture A,GBR,"['Financials', 'Information Technology']",77.2,8.53,77.2,13.73,['USA'],['Accel']
/funding-round/c499d8deeefb4a7e85848c2d1b6eb4ce,"[ 10000000 , 20000000 )",venture B,GBR,"['Financials', 'Information Technology']",77.2,8.53,77.2,13.73,['USA'],['Accel' 'FirstMark Capital' 'Lawrence Lenihan']
/funding-round/e67645665f1fa87fe5df76f960b6247f,"[ 20000000 , ... )",venture C,GBR,"['Financials', 'Information Technology']",77.2,8.53,77.2,13.73,['USA' 'GBR'],['Accel' 'Euclid Opportunities' 'FirstMark Capital' 'ICAP']
/funding-round/410c003b46cf0ff17ad8120b187f7edd,"[ 791647 , 1300000 )",seed,USA,"['Financials', 'Industrials', 'Consumer Discretionary', 'Information Technology', 'Real Estate']",30.57,23.8,30.53,3.38,['USA'],['Angels on the Water' 'CSA Partners LLC' 'gener8tor' 'Mark Bakken']
/funding-round/2609e89d5557da8bda41b75cbbe9bb05,"[ 6000000 , 10000000 )",venture C,USA,['Information Technology'],98.07,10.57,169.5,12.5,['USA'],['Castletop Capital' 'RRE Ventures']
/funding-round/af7f20fb60eb5bb0671a6a1f517db0b5,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],38.63,30.3,44.73,4.17,['USA'],['Rock Health']
/funding-round/49e30758de5f44fe230ebd6c26e525b5,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],39.63,16.2,72.1,11.72,['USA'],"[""O'Reilly AlphaTech Ventures""]"
/funding-round/b90a821d9e55ccc635343029efc70e18,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],39.63,16.2,72.1,11.72,['USA' 'GBR'],"[""O'Reilly AlphaTech Ventures"" 'Passion Capital' 'Qualcomm Ventures']"
/funding-round/b7a787c8d78b54977d527c810549f8a6,"[ 414705 , 791647 )",seed,FIN,['Communication Services'],47.77,1.0,84.27,15.66,['FIN'],['Alma Media' 'Reaktor Ventures' 'Veturi Venture Accelerator']
/funding-round/ffae810ca4f37858485cad5a227ca8a2,"[ 2100000 , 3791804 )",venture A,FIN,['Communication Services'],47.77,1.0,84.27,15.66,['GBR' 'FIN'],['Initial Capital' 'Open Ocean']
/funding-round/8befebc3793020b1429a045e9410702c,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],99.27,75.67,132.97,11.8,['USA'],"['Biogen Idec New Ventures' 'Domain Associates' 'GE Healthcare'
 'Johnson & Johnson Development Corporation' 'Pappas Ventures'
 'Purdue Pharmaceutical' 'Quaker BioVentures']"
/funding-round/02260b666ab5f3a101c6eb2d1a9a124e,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],148.73,28.1,132.97,13.4,['ISR'],['Carmel Ventures' 'Pitango Venture Capital']
/funding-round/4b3caf22845802b26e9c0d01b89f5a09,"[ 10000000 , 20000000 )",venture D,USA,['Information Technology'],148.73,28.1,132.97,13.4,['ISR' 'USA'],['Carmel Ventures' 'Lightspeed Venture Partners' 'Pitango Venture Capital']
/funding-round/a115eaf20c166535b6b3f394912dd8a5,"[ 10000000 , 20000000 )",venture D,USA,['Information Technology'],148.73,28.1,132.97,13.4,['ISR' 'USA' 'CHE'],"['Carmel Ventures' 'Cisco' 'Gemini Israel Ventures' 'Index Ventures'
 'Lightspeed Venture Partners' 'Morgan Stanley' 'Pitango Venture Capital']"
/funding-round/c935c1a186454479adb7cdb53a829e69,"[ 6000000 , 10000000 )",venture E,USA,['Information Technology'],148.73,28.1,132.97,13.4,['ISR'],['Gemini Israel Ventures' 'Pitango Venture Capital' 'Viola Credit']
/funding-round/ceacf2b5ac17d28bf0bea94c448e1627,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],148.73,28.1,132.97,13.4,['ISR' 'USA'],['Carmel Ventures' 'Lightspeed Venture Partners' 'Pitango Venture Capital']
/funding-round/f314ab691df997108d4ad65817bb277f,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],148.73,28.1,132.97,13.4,['ISR' 'USA'],['Carmel Ventures' 'Lightspeed Venture Partners' 'Pitango Venture Capital']
/funding-round/c9f062625a9cfeda2ecc4e6b75ea7d22,"[ 10000000 , 20000000 )",venture B,USA,['Energy'],98.57,98.57,193.87,1.0,['USA'],['Goldman Sachs']
/funding-round/ce080317d4a3c568a932967e7c5cdd31,"[ 10000000 , 20000000 )",venture E,USA,['Health Care'],128.13,31.27,145.17,24.22,['USA'],"['Alloy Ventures' 'BlackRock' 'DAG Ventures'
 'Kleiner Perkins Caufield & Byers']"
/funding-round/f313242b17b4d7d471f9c83d69b6d1ec,"[ 10000000 , 20000000 )",venture C,USA,['Health Care'],128.13,31.27,145.17,24.22,['USA'],['Alloy Ventures' 'DAG Ventures' 'Kleiner Perkins Caufield & Byers']
/funding-round/7133a0413a48d43c19bff8929e6919e3,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],59.8,10.97,96.47,12.21,['USA'],"['Calumet Venture Fund' 'HWVP' 'Omphalos Venture Partners'
 'Zetta Venture Partners']"
/funding-round/eb6a72c7be5aea906c39232ab2e4e9ee,"[ 20000000 , ... )",venture C,USA,['Information Technology'],59.8,10.97,96.47,12.21,['USA'],"['Calumet Venture Fund' 'HWVP' 'Omphalos Venture Partners'
 'Zetta Venture Partners']"
/funding-round/eef8e7f7e992d812e8c14682679e2570,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],59.8,10.97,96.47,12.21,['USA'],"['Calumet Venture Fund' 'HWVP' 'New Capital Partners'
 'Omphalos Venture Partners']"
/funding-round/5ce781afa5f7ee17fbe99b23805e6002,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],59.27,4.3,145.17,10.99,['USA'],"['Grotech Ventures' 'Kleiner Perkins Caufield & Byers' 'Revolution LLC'
 'SWaN & Legend Venture Partners']"
/funding-round/826806e3d64536b088b3a11af866252c,"[ 2100000 , 3791804 )",venture A,USA,['Information Technology'],59.27,4.3,145.17,10.99,['USA'],['Grotech Ventures' 'QED Investors' 'SJF Ventures']
/funding-round/ac95e3546ed659dcaea39927f2650db0,"[ 2100000 , 3791804 )",venture A,USA,['Information Technology'],59.27,4.3,145.17,10.99,['USA'],['QED Investors' 'SJF Ventures']
/funding-round/fea9ccbe1e681e42f6b401942c2f635b,"[ 6000000 , 10000000 )",venture B,USA,['Information Technology'],59.27,4.3,145.17,10.99,['USA'],['Grotech Ventures' 'Revolution LLC' 'SWaN & Legend Venture Partners']
/funding-round/d13b1dd7e72de6b81680ce696c3760ef,"[ 6000000 , 10000000 )",venture D,USA,['Information Technology'],182.7,122.33,193.87,15.09,['USA'],"['AsiaTech Management' 'Azure Capital Partners' 'Motorola Solutions'
 'Paladin Capital Group']"
/funding-round/d55d52d1bebedf78374d544dbde974ad,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],182.7,122.33,193.87,15.09,['USA'],['Azure Capital Partners' 'Misc others']
/funding-round/957395f8ccfb61ff46b99ad24f188ad5,"[ 10000000 , 20000000 )",venture C,USA,"['Health Care', 'Consumer Discretionary']",188.3,31.6,218.2,22.39,['USA' 'DEU'],"['Brentwood Venture Capital' 'CenterPoint Venture Partners' 'Rho Ventures'
 'Star Ventures' 'Versant Ventures']"
/funding-round/ac89d8df278b254ab2121d9356153848,"[ 6000000 , 10000000 )",venture B,USA,"['Health Care', 'Consumer Discretionary']",188.3,31.6,218.2,22.39,['USA' 'DEU'],"['Brentwood Venture Capital' 'Centerpoint Ventures' 'Coral Ventures'
 'Star Ventures']"
/funding-round/88661dd915ddbc4b2f4bc5be2d2374e3,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Health Care']",15.43,8.7,59.93,3.37,['USA'],['Green Park & Golf Ventures']
/funding-round/fbc3f6947e27fb2295045a3c27108a37,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Industrials']",6.13,6.13,55.73,1.0,['USA'],['Double M Partners' 'Resolute.vc']
/funding-round/0f6cfb0ab194d34436a12696c3aa4ba2,"[ 6000000 , 10000000 )",venture B,USA,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",62.33,6.2,71.07,6.24,['USA'],['Foundry Group' 'Highway 12 Ventures' 'SK Ventures']
/funding-round/70dc8e86ef93bac7a5ef069a2724e9e4,"[ 791647 , 1300000 )",venture A,USA,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",62.33,6.2,71.07,6.24,['USA'],['David Cohen' 'Mike Lewis']
/funding-round/9daaf3e14bb6da992281e657dc232f0a,"[ 184000 , 414705 )",seed,USA,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",62.33,6.2,71.07,6.24,['USA'],['Disney Accelerator']
/funding-round/a0b63cf32d4fc4b2c8cca1ca91dca493,"[ 10000000 , 20000000 )",venture D,USA,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",62.33,6.2,71.07,6.24,['USA'],['Foundry Group' 'Grishin Robotics' 'Highway 12 Ventures' 'Shea Ventures']
/funding-round/a8fc3530497f3f8480f8769df7431abe,"[ 6000000 , 10000000 )",venture C,USA,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",62.33,6.2,71.07,6.24,['USA'],['Foundry Group' 'Highway 12 Ventures']
/funding-round/2a3a130824c6fb32191afa6690bed5e5,"[ 6000000 , 10000000 )",venture A,USA,"['Financials', 'Consumer Discretionary', 'Information Technology']",23.93,2.83,24.7,7.03,['USA'],"['Canaan Partners' 'QED Investors' 'Spark Capital' 'Hans Morris'
 'John Mack' 'Max Levchin' 'Ron Suber' 'Vikram Pandit']"
/funding-round/5ba8326e750812c3605bda3afb51fc7c,"[ 10000000 , 20000000 )",venture B,USA,"['Financials', 'Consumer Discretionary', 'Information Technology']",23.93,2.83,24.7,7.03,['USA'],"['Canaan Partners' 'Conversion Capital' 'Nyca Partners' 'QED Investors'
 'Spark Capital' 'Thomvest Ventures' 'Thrive Capital'
 'Victory Park Capital' 'John Mack' 'Jon Winkelried' 'Ron Suber'
 'Tom Glocer']"
/funding-round/a33da08e7343bf9ffe348906c4923a61,"[ 791647 , 1300000 )",seed,USA,"['Financials', 'Consumer Discretionary', 'Information Technology']",23.93,2.83,24.7,7.03,['USA' 'GBR'],"['Brooklyn Bridge Ventures' 'Canaan Partners' 'Conversion Capital'
 'Social Leverage' 'Spark Capital' 'Ben Barokas' 'Doug Atkin' 'Ron Suber']"
/funding-round/771336b463b65c07ac0233e04094bc48,"[ 791647 , 1300000 )",seed,USA,"['Industrials', 'Information Technology']",64.47,2.4,65.87,15.52,['BEL'],['Emerge']
/funding-round/e966e04a218797d3383b46262c3ca66f,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],144.47,2.8,169.5,47.22,['USA'],"['Domain Associates' 'Kleiner Perkins Caufield & Byers'
 'Sofinnova Ventures']"
/funding-round/846ed14adb1f0dda1068d5b37e343d06,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],37.2,2.2,47.77,11.67,['USA'],['Accel' 'Icon Ventures' 'Lightspeed Venture Partners']
/funding-round/8c1a373d85b13e38d9e99a6a0b8b2855,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],37.2,2.2,47.77,11.67,['USA'],['Accel' 'Lightspeed Venture Partners' 'Marker']
/funding-round/a73dde99b831261ea58802de0c02419a,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],37.2,2.2,47.77,11.67,['USA'],['DAG Ventures' 'Next World Capital']
/funding-round/0ef66e788ca5cb9b6e69accc8f266d0c,"[ 20000000 , ... )",venture C,USA,['Health Care'],69.37,5.93,242.57,12.69,['USA' 'CHN'],['Accel' 'Kleiner Perkins Caufield & Byers' 'QiMing Venture Partners']
/funding-round/46eaca0e0b3c10504ae799b6fc14efb5,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],69.37,5.93,242.57,12.69,['USA' 'CHN' 'TWN' 'SGP'],"['Accel' 'Morningside Group'
 'President International Development Corporation' 'SBI Ven Capital'
 'TH Venture Capital Enterprise' 'Zero2IPO Capital']"
/funding-round/f01b7cd0554fdc8cbb797c587081a06b,"[ 184000 , 414705 )",seed,ESP,"['Information Technology', 'Consumer Discretionary', 'Industrials', 'Communication Services']",38.63,22.73,36.27,5.3,['ESP'],['Wayra']
/funding-round/9dfea6610fc56b747c7eba8246c0965a,"[ 2100000 , 3791804 )",venture A,USA,"['Information Technology', 'Consumer Discretionary']",28.07,15.7,35.57,6.18,['USA' 'CAN'],"['Avalon Ventures' 'Fuel Capital' 'Alex Payne' 'Alistair Croll'
 'David Recordon' 'Eric Ries' 'Gil Penchina' 'James Lindenbaum'
 'Jenny Rooke' 'Jeremy LaTrasse' 'Jonathan Heiliger' 'Kevin Henrikson'
 'Kyle York' 'Matt Mullenweg' 'Moshen Chan' 'Richard Levandov']"
/funding-round/6f27c925f4de625ec7ce9fbdbb63bd29,"[ 20000000 , ... )",venture C,USA,['Health Care'],175.77,85.67,230.37,22.52,['USA' 'SGP'],"['Care Capital' 'Domain Associates' 'HealthCare Ventures'
 'Johnson & Johnson Development Corporation' 'Rho Ventures'
 'Temasek Holdings']"
/funding-round/f4a8d77ba7df207a56f530be41482072,"[ 20000000 , ... )",venture D,USA,['Health Care'],175.77,85.67,230.37,22.52,['USA' 'SGP'],"['Boston Scientific' 'Care Capital' 'Cross Creek Advisors'
 'Domain Associates' 'HealthCare Ventures'
 'Johnson & Johnson Development Corporation' 'Omega Funds' 'Rho Ventures'
 'Temasek Holdings' 'Wasatch Advisors']"
/funding-round/45d1f5dfe194022c7a3ea3fa070035ba,"[ 2100000 , 3791804 )",venture A,USA,"['Industrials', 'Health Care']",103.13,11.0,107.6,7.68,['USA'],['Houston Angel Network']
/funding-round/5439cdf5bf0ddae643a61fc4f87bc4ea,"[ 2100000 , 3791804 )",venture A,USA,"['Industrials', 'Health Care']",103.13,11.0,107.6,7.68,['USA'],['S3 Ventures']
/funding-round/8242ca86184aa7869a0a8ab322d99dc0,"[ 10000000 , 20000000 )",venture B,USA,"['Industrials', 'Health Care']",103.13,11.0,107.6,7.68,['USA'],['HealthpointCapital' 'Houston Angel Network' 'S3 Ventures']
/funding-round/92c78da6ea9f80ee8d7455d9c99c17b8,"[ 10000000 , 20000000 )",venture B,USA,"['Industrials', 'Health Care']",103.13,11.0,107.6,7.68,['USA'],['HealthpointCapital' 'S3 Ventures']
/funding-round/ccb58a9ca286e73365b4d74eace42cc3,"[ 2100000 , 3791804 )",venture A,USA,"['Industrials', 'Health Care']",103.13,11.0,107.6,7.68,['USA'],['Houston Angel Network']
/funding-round/567ba33fdc9c9a3758e5a1a6560506be,"[ 791647 , 1300000 )",venture B,USA,"['Consumer Discretionary', 'Industrials', 'Financials']",41.73,3.63,59.93,6.35,['USA'],['Serra Ventures']
/funding-round/648b14b4e859a5516435452eaa7cc73b,"[ 791647 , 1300000 )",venture A,USA,"['Consumer Discretionary', 'Industrials', 'Financials']",41.73,3.63,59.93,6.35,['USA'],['Serra Ventures']
/funding-round/9f5a0b5a07fc3200ddef42dee3a828f3,"[ 791647 , 1300000 )",venture A,USA,"['Consumer Discretionary', 'Industrials', 'Financials']",41.73,3.63,59.93,6.35,['USA'],['Serra Ventures']
/funding-round/afe537fddf32aa42da5b712b434eb09e,"[ 791647 , 1300000 )",venture B,USA,"['Consumer Discretionary', 'Industrials', 'Financials']",41.73,3.63,59.93,6.35,['USA'],['Serra Ventures']
/funding-round/e6c0fb4ef38e657b145b27ed620d464b,"[ 791647 , 1300000 )",seed,USA,"['Consumer Discretionary', 'Industrials', 'Financials']",41.73,3.63,59.93,6.35,['USA'],['Serra Ventures']
/funding-round/f94c59a2616fcfbf39e42952d255f98d,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],87.33,10.37,96.47,19.24,['USA'],['Intel Capital' 'Recruit Strategic Partners']
/funding-round/05d6dfeaef13edf66fa5250b522c9518,"[ 10000000 , 20000000 )",venture B,RUS,['Consumer Discretionary'],55.93,17.8,63.0,12.71,['USA' 'SGP'],"['Accel' 'Frontier Ventures' 'General Catalyst Partners' 'Sherpa Capital'
 'Eric Blachfor']"
/funding-round/06f9caa1a27329e1b635f75bb7470ff4,"[ 20000000 , ... )",venture C,RUS,['Consumer Discretionary'],55.93,17.8,63.0,12.71,['USA'],['Vaizra Investments']
/funding-round/b365126cf00292cc6e84ac43b06a5967,"[ 3791804 , 6000000 )",venture A,RUS,['Consumer Discretionary'],55.93,17.8,63.0,12.71,['USA' 'GBR'],"['Accel' 'Atomico' 'Founders Fund' 'General Catalyst Partners'
 'Kite Ventures' 'Bruno Bowden' 'Chamath Palihapitiya' 'Esther Dyson'
 'Fritz Demopoulos' 'Hugh Crean' 'Mark Pincus' 'Naval Ravikant'
 'Sam Shank' 'Scott Banister' 'Sebastien de Halleux']"
/funding-round/15331cc322e1a172743a6b68ca0ce53b,"[ 2100000 , 3791804 )",venture A,TUR,['Consumer Discretionary'],30.4,4.53,30.8,8.62,['USA' 'GBR' 'TUR'],"['Elixir Capital Management' 'Howzat Partners' 'The Ahmed Revocable Trust'
 'Burak Gözalan' 'Genco Alp' 'Mustafa Mert Işık' 'Orkun Samioglu'
 'Orkun Tekin']"
/funding-round/689a64942e815b08b2f7901e319a012a,"[ 6000000 , 10000000 )",venture A,CHN,['Consumer Discretionary'],145.17,60.97,138.07,28.07,['USA'],['Sequoia Capital']
/funding-round/f6026b479959ada93eb5b6b2f4bc6921,"[ 791647 , 1300000 )",seed,USA,"['Industrials', 'Information Technology']",19.17,5.73,72.1,3.36,['USA'],"['Alan Hall' 'Darby Smith' 'Greg Warnock' 'Josh James' 'Rick Alden'
 'Todd Pedersen' 'Travis Johnson']"
/funding-round/c282e1848291e919e7235e277e8406a6,"[ 791647 , 1300000 )",seed,USA,"['Consumer Discretionary', 'Information Technology']",12.0,1.5,14.3,5.25,['USA'],['General Catalyst Partners']
/funding-round/2fc389ec8255e1a5718157a9ee3685f3,"[ 6000000 , 10000000 )",private_equity,USA,['Consumer Discretionary'],43.27,4.67,47.77,5.51,['USA'],['Launch Tennessee']
/funding-round/71b75df13f85afe3145ffd6296974786,"[ 791647 , 1300000 )",seed,USA,['Consumer Discretionary'],43.27,4.67,47.77,5.51,['USA'],['Launch Tennessee' 'Tennessee Community Ventures']
/funding-round/78f439b89fd28f63ddd257824e281781,"[ 791647 , 1300000 )",seed,USA,['Consumer Discretionary'],43.27,4.67,47.77,5.51,['USA'],['Tennessee Community Ventures']
/funding-round/8193421773966059aa2e8a5e4183ff1a,"[ 791647 , 1300000 )",seed,USA,['Consumer Discretionary'],43.27,4.67,47.77,5.51,['USA'],['Tennessee Community Ventures']
/funding-round/08ee6e323b78004c4da952738bcbcb8c,"[ 184000 , 414705 )",seed,CAN,['Consumer Discretionary'],79.23,79.23,96.47,1.0,['CAN'],['Bootup Labs']
/funding-round/4066103b6c1e0a3f8deb2a634d44817f,"[ 6000000 , 10000000 )",venture B,CAN,['Industrials'],96.47,84.8,71.53,5.83,['CAN'],"['Celtic House Venture Partners' 'EdgeStone Capital Partners'
 'Tech Capital Partners']"
/funding-round/e033d31d1d4e2ba26e0489625057edb5,"[ 3791804 , 6000000 )",venture A,CAN,['Industrials'],96.47,84.8,71.53,5.83,['CAN'],"['Celtic House Venture Partners' 'EdgeStone Capital Partners'
 'Tech Capital Partners']"
/funding-round/a962670136b2326650f51517c744a29b,"[ 20000000 , ... )",private_equity,USA,"['Communication Services', 'Consumer Discretionary']",108.63,96.47,193.87,6.08,['USA'],['Oak Hill Capital Partners']
/funding-round/104ba50529768b1681fa32fc1d327352,"[ 6000000 , 10000000 )",venture B,USA,['Communication Services'],98.57,17.73,113.73,13.47,['USA'],"['Atlas Venture' 'Converge Venture Partners' 'Egan-Managed Capital'
 'Massachusetts Technology Development Corporation']"
/funding-round/851082d4811b3c13d35f7083232c147b,"[ 2100000 , 3791804 )",venture A,USA,['Communication Services'],98.57,17.73,113.73,13.47,['USA'],"['Atlas Venture' 'Converge Venture Partners'
 'Massachusetts Technology Development Corporation' 'Dharmesh Shah']"
/funding-round/fcb39f53d276a20e54659da48c791ae6,"[ 6000000 , 10000000 )",venture C,USA,['Communication Services'],98.57,17.73,113.73,13.47,['USA'],"['Atlas Venture' 'Converge Venture Partners' 'Egan-Managed Capital'
 'Kepha Partners' 'Massachusetts Technology Development Corporation']"
/funding-round/1e8d5b9257c35abecc9a44ebf1a604b1,"[ 791647 , 1300000 )",angel,GBR,['Industrials'],11.57,11.57,96.47,1.0,['GBR' 'USA'],"['Angel CoFund' 'London Business Angels' 'Renaissance Capital'
 'Nigel Litchfield']"
/funding-round/09081a9d32082bcd398f2f46ca4acd05,"[ 791647 , 1300000 )",seed,USA,"['Communication Services', 'Information Technology', 'Financials']",66.17,1.0,72.1,13.23,['USA'],['Baseline Ventures' 'Ed Roman']
/funding-round/47d54567a01d25aa1d66b965e2cd07a5,"[ 791647 , 1300000 )",seed,USA,"['Communication Services', 'Information Technology', 'Financials']",66.17,1.0,72.1,13.23,['USA'],['Baseline Ventures']
/funding-round/6c67825746448cdaaf5ebcab6a3b9dc0,"[ 791647 , 1300000 )",seed,USA,"['Communication Services', 'Information Technology', 'Financials']",66.17,1.0,72.1,13.23,['USA'],"['500 Startups' 'Automattic' 'Baseline Ventures'
 'John S. and James L. Knight Foundation' 'Lerer Hippeau Ventures'
 'Y Combinator' 'Alex Moore' 'Bill Boebel' 'Jonathan Coon' 'Joshua Baer'
 'Joshua Schachter' 'Justin Kitch' 'Justin Yoshimura' 'Paul Buchheit'
 'Rick Timmins' 'Steve Anderson' 'Tim Cederman-Haysom' 'Trevor Blackwell']"
/funding-round/433f4cf30e8387237dd2c10ed56d0694,"[ 10000000 , 20000000 )",venture A,CHN,['Information Technology'],40.67,18.37,48.47,11.15,['CHN'],['SIG China']
/funding-round/1b124923c48412ea7705cc3c8e66ae4f,"[ 6000000 , 10000000 )",venture B,GBR,['Health Care'],125.6,42.13,169.5,20.87,['GBR' 'MYS' 'USA'],['Prelude Trust' 'Quester Capital' 'The Dow Chemical Company']
/funding-round/348ea354d45b0d1a9e01992d2ad488f3,"[ 10000000 , 20000000 )",venture D,GBR,['Health Care'],125.6,42.13,169.5,20.87,['USA' 'IRL' 'GBR' 'DEU'],"['Clarus Ventures' 'Draper Esprit' 'Kaiser Permanente Ventures'
 'New Leaf Venture Partners' 'Spark Ventures' 'University of Oxford'
 'Wellington Partners']"
